record_id,source_code,direction,headword_raw,headword_ocr_raw,headword_search,definition_raw,translation_es_editorial,editorial_note,article_ocr_raw,printed_page,pdf_page,source_ocr_line_start,source_ocr_line_end,delimiter,extraction_score,segmentation_confidence,curated_anchor,extraction_method,status,validation,facsimile_column,headword_diplomatic,article_diplomatic,diplomatic_status,diplomatic_batch,diplomatic_note,human_verified,diplomatic_review_method
RHD-S1809-00091,STEFFEL-1809,DE-RAR,Andeuten,Andeuten,andeuten,Nagueſſa.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Andeuten. Nagueſſa.,303,13,638,640,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00092,STEFFEL-1809,DE-RAR,Anfaſſen,Anfaſſen,anfassen,Tschapi. 4,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=302.,Anfaſſen. Tschapi. 4,302,12,641,643,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Anfaſſen,Anfaſſen. Tſchepi.,complete_ai_assisted,RHD-DIP-001A,,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00093,STEFFEL-1809,DE-RAR,Anfechten,Anfechten,anfechten,Satuje.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=302.,Anfechten. Satuje.,302,12,644,646,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Anfechten,Anfechten. Sátuje.,complete_ai_assisted,RHD-DIP-001A,,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00094,STEFFEL-1809,DE-RAR,Anfechter,Anfechter,anfechter,"Satiämeke,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=302.,"Anfechter. Satiämeke,",302,12,647,647,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Anfechter,Anfechter. Sátiameke.,complete_ai_assisted,RHD-DIP-001A,,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00095,STEFFEL-1809,DE-RAR,Anfüllen,Anfüllen,anfuellen,"Potschi. Es iſt ange⸗ füllt. Potschirne, RINGE",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Anfüllen. Potschi. Es iſt ange⸗ 
füllt. Potschirne, RINGE",303,13,648,649,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00096,STEFFEL-1809,DE-RAR,Angeſicht,Angeſicht,angesicht,Rereguala.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Angeſicht. Rereguala.,303,13,650,650,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00097,STEFFEL-1809,DE-RAR,Anhaͤufen,Anhaͤufen,anhaufen,Napabü. Ange⸗ haͤuft. Napavitschi.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Anhaͤufen. Napabü. Ange⸗ 
haͤuft. Napavitschi.",303,13,651,652,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00098,STEFFEL-1809,DE-RAR,Anhoͤhe,Anhoͤhe,anhohe,Reguiguiki.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Anhoͤhe. Reguiguiki.,303,13,653,653,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00099,STEFFEL-1809,DE-RAR,Ankuͤndigen,Ankuͤndigen,ankundigen,"Nagueflä,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Ankuͤndigen. Nagueflä,",303,13,654,654,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00100,STEFFEL-1809,DE-RAR,Annehmen,Annehmen,annehmen,Guikl. a *,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Annehmen. Guikl. a 


*",303,13,655,660,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00101,STEFFEL-1809,DE-RAR,Anſchauen,Anſchauen,anschauen,anſehen. Nene.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Anſchauen, anſehen. Nene.",303,13,661,663,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00102,STEFFEL-1809,DE-RAR,Retegua,Retegua,retegua,Ha,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Retegua, Ha",303,13,664,664,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00103,STEFFEL-1809,DE-RAR,Anſtreichen,Anſtreichen,anstreichen,Sauguera.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Anſtreichen. Sauguera.,303,13,665,665,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00104,STEFFEL-1809,DE-RAR,Antworten,Antworten,antworten,Nehajamera.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,Antworten. Nehajamera.,303,13,666,666,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00105,STEFFEL-1809,DE-RAR,Anziehen,Anziehen,anziehen,f. ziehen.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Anziehen, f. ziehen.",303,13,667,669,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00106,STEFFEL-1809,DE-RAR,Anzuͤnden,Anzuͤnden,anzunden,"Neige. Es iſt angezuͤndet. Nair ue,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=302.,"Anzuͤnden. Neige. Es iſt 
angezuͤndet. Nair ue,",302,12,670,673,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,right,Anzünden,Anzünden. Naige. Es iſt angezündet. Náiruc.,complete_ai_assisted,RHD-DIP-001A,,false,visual_facsimile_transcription_ai_assisted
RHD-S1809-00107,STEFFEL-1809,DE-RAR,Apatſchee,Apatſchee,apatschee,ein Volksname.,,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Apatſchee, ein Volksname.",303,13,674,674,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00108,STEFFEL-1809,DE-RAR,Apateche,Apateche,apateche,"Sie find eine heidniſche, freye, diebiſche, und barbariſche Nazion, welche um ganz Neu⸗Bis⸗ ktaya, und auch an Tarahu⸗ * mara graͤnzet. Es iſt nicht zu beſchreiben, was dieſe Barbaren mit ihren unaus⸗ geſetzten Streifereyen in dieſem ganzen Reiche fuͤr Verwuͤſtungen und Schaden angerichtet, und welche Mordthaten fie verbreitet haben. Sie haben eine ungeheure Menge Viehes,",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Apateche. Sie find eine 


heidniſche, freye, diebiſche, 


und barbariſche Nazion, 


welche um ganz Neu⸗Bis⸗ 
ktaya, und auch an Tarahu⸗ 


* 


mara graͤnzet. Es iſt nicht 


zu beſchreiben, was dieſe 


Barbaren mit ihren unaus⸗ 


geſetzten Streifereyen in 
dieſem ganzen Reiche fuͤr 
Verwuͤſtungen und Schaden 
angerichtet, und welche 
Mordthaten fie verbreitet 
haben. Sie haben eine 


ungeheure Menge Viehes,",303,13,675,708,.,15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00109,STEFFEL-1809,DE-RAR,Pferde,Pferde,pferde,"Eſel, und Maul⸗ thiere davongetrieben, und damit ich von ihren Raͤu⸗ bereyen nur einen kurzen",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Pferde, Eſel, und Maul⸗ 
thiere davongetrieben, und 
damit ich von ihren Raͤu⸗ 
bereyen nur einen kurzen",303,13,709,712,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00110,STEFFEL-1809,DE-RAR,Entwurf mache,Entwurf mache,entwurf mache,"ſo haben ſie innerhalb ſechs Jahren nur Mörtel 303 nur von einem einzigen Be⸗ ftand bis 40,000 Stuͤcke ge⸗ ſtohlen. Man war nirgends ſicher, daß man ihnen nicht iv die Haͤnde fiel, und er: mordet wurde. Immer war es ſchrecklich zu hoͤren, wie viel ſie da und dort umge⸗ bracht haben. Sie ziehen den Getoͤdteten die Haare ſammt der Haut ab, und nehmen ſie mit, damit, wenn ſie mit ihrer Beute zu den hrigen zurukkommen, fie ich damit als Zeichen ihrer grauſamen Tapferkeit pra⸗ len, und ſoſche bey ihren feſtlichen Taͤnzen gleichſam im Triumphe vorzeigen koͤn⸗ nen. Sie giengen ſonſt nur bey Nacht auf Räubereyen aus, zuletzt aber ſielen ſie auch bey hellem Tage in die",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Entwurf mache, ſo haben 
ſie innerhalb ſechs Jahren 


nur 


Mörtel 303 


nur von einem einzigen Be⸗ 
ftand bis 40,000 Stuͤcke ge⸗ 


ſtohlen. Man war nirgends 


ſicher, daß man ihnen nicht 
iv die Haͤnde fiel, und er: 


mordet wurde. Immer war 


es ſchrecklich zu hoͤren, wie 
viel ſie da und dort umge⸗ 


bracht haben. Sie ziehen 


den Getoͤdteten die Haare 
ſammt der Haut ab, und 
nehmen ſie mit, damit, wenn 
ſie mit ihrer Beute zu den 

hrigen zurukkommen, fie 
ich damit als Zeichen ihrer 
grauſamen Tapferkeit pra⸗ 
len, und ſoſche bey ihren 
feſtlichen Taͤnzen gleichſam 
im Triumphe vorzeigen koͤn⸗ 


nen. Sie giengen ſonſt nur 


bey Nacht auf Räubereyen 


aus, zuletzt aber ſielen ſie 
auch bey hellem Tage in die",303,13,713,766,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00111,STEFFEL-1809,DE-RAR,RNeductionen ein,RNeductionen ein,rneductionen ein,"un fuͤhrten alles fort, wobey es auch an Mordthaten nicht mangelte. Es iſt unglaub⸗ lich, uͤber was fuͤr ein un⸗ erſteigliches Gebirg ſie das gekaubte Vieh fortgetrieben haben. Wenn ein Thier, muͤde ward, oder ausrelſſen wollte, machten ſie es nie⸗ der, ſo daß man den Trieb, ohne erſt auf die Spur Acht zu haben, aus dem Luder erkennen, und den Weg den ſie genommen hatten, wahrnehmen konnte. Ih⸗ re Einfälle und Laue⸗ rungen verbreiteten allent⸗ halben Furcht und Schrek⸗ fen. Wer ſich auf die Reife begab, konnte ſich einbilden, daß er ſeine Behauſung nicht mehe ſehen werde. Daher reiſete niemand, ohne mit einem guten P mit allerhand Waffen ver⸗ ſehen zu ſeyn. Ein Reifen: der hatte gemeiniglich vier",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"RNeductionen ein, un 
fuͤhrten alles fort, wobey 


es auch an Mordthaten nicht 


mangelte. Es iſt unglaub⸗ 
lich, uͤber was fuͤr ein un⸗ 
erſteigliches Gebirg ſie das 
gekaubte Vieh fortgetrieben 
haben. Wenn ein Thier, 
muͤde ward, oder ausrelſſen 
wollte, machten ſie es nie⸗ 
der, ſo daß man den Trieb, 
ohne erſt auf die Spur Acht 
zu haben, aus dem Luder 
erkennen, und den Weg 
den ſie genommen hatten, 
wahrnehmen konnte. Ih⸗ 


re Einfälle und Laue⸗ 


rungen verbreiteten allent⸗ 
halben Furcht und Schrek⸗ 
fen. Wer ſich auf die Reife 
begab, konnte ſich einbilden, 
daß er ſeine Behauſung nicht 
mehe ſehen werde. Daher 


reiſete niemand, ohne mit 
einem guten P 
mit allerhand Waffen ver⸗ 
ſehen zu ſeyn. Ein Reifen: 


der hatte gemeiniglich vier",303,13,767,808,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00112,STEFFEL-1809,DE-RAR,Piſtolen,Piſtolen,pistolen,"uͤber dem Sattel⸗ knopf eine Flinte, in der",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Piſtolen, uͤber dem Sattel⸗ 
knopf eine Flinte, in der",303,13,809,812,",",15,medium_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00113,STEFFEL-1809,DE-RAR,Hand einen langen Spieß,Hand einen langen Spieß,hand einen langen spiess,"an der Seite einen ſpani⸗ ſchen Saͤbel, nebſt einem von groben Leder zweifach uͤberlegten Schild, um ſich ſammt ſeinem Pferde wider die Pfeile ſchuͤtzen zu koͤnnen.",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Hand einen langen Spieß, 


an der Seite einen ſpani⸗ 
ſchen Saͤbel, nebſt einem 
von groben Leder zweifach 


uͤberlegten Schild, um ſich 


ſammt ſeinem Pferde wider 
die Pfeile ſchuͤtzen zu koͤnnen.",304,14,813,825,",",12,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00114,STEFFEL-1809,DE-RAR,Unſere Tarahumaren,Unſere Tarahumaren,unsere tarahumaren,"ob fie gleich auch kriegeriſche Leute ſind, konnten ihnen doch nicht gewachſen ſeyn. Oft ſind ſie von ihnen mit vie⸗ lem Verluſte in die Flucht geſchlagen worden. Daher ſie von der Furcht ſo Wr eingenommen find, daß, wenn ſich nur ein einziger Apatſche an der Hoͤhe des Gebirges bei einer Reduk⸗ zion ſehen ließ, das ganze Dorf in eine fuͤrchterliche Unruhe verſetzt wurde wie ich es ſelbſt erfahren habe. Es iſt zu beklagen, daß nicht durch naͤchdruͤckliche Veran⸗ ſtaltungen von hoͤheren Orten dieſen Wuͤtrichen und Landesverheerern engere Graͤnzen ſind geſetzet wor⸗ den, da doch alle ihre Aus⸗ fälle, beſonders in dem ta⸗ rahumariſchen hohen Ge⸗ birge, wohin ſie von ihren Heimaten nur drey Paͤſſe oder Zugänge haben, durch eine Beſatzung mit etlichen dreiſig Soldaten haͤtten koͤnnen gehemmt werden⸗",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar.,"Unſere Tarahumaren, ob fie 


gleich auch kriegeriſche Leute 


ſind, konnten ihnen doch 
nicht gewachſen ſeyn. Oft 
ſind ſie von ihnen mit vie⸗ 
lem Verluſte in die Flucht 


geſchlagen worden. Daher 


ſie von der Furcht ſo Wr 
eingenommen find, daß, 
wenn ſich nur ein einziger 


Apatſche an der Hoͤhe des 


Gebirges bei einer Reduk⸗ 
zion ſehen ließ, das ganze 


Dorf in eine fuͤrchterliche 


Unruhe verſetzt wurde wie 


ich es ſelbſt erfahren habe. 


Es iſt zu beklagen, daß nicht 
durch naͤchdruͤckliche Veran⸗ 


ſtaltungen von hoͤheren 


Orten dieſen Wuͤtrichen und 


Landesverheerern engere 
Graͤnzen ſind geſetzet wor⸗ 


den, da doch alle ihre Aus⸗ 
fälle, beſonders in dem ta⸗ 
rahumariſchen hohen Ge⸗ 
birge, wohin ſie von ihren 


Heimaten nur drey Paͤſſe 


oder Zugänge haben, durch 


eine Beſatzung mit etlichen 


dreiſig Soldaten haͤtten 
koͤnnen gehemmt werden⸗",304,14,826,894,",",13,low_machine,no,coverage-first OCR line segmentation v1,machine_segmented_unverified,pendiente_de_cotejo_facsímil_y_validación_lingüística,,,,,,,,
RHD-S1809-00115,STEFFEL-1809,DE-RAR,Arbeit,Arbeit,arbeit,"ferde, und 304",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. Catchword “Arbeit” at the foot of p. 303; the actual article begins on p. 304. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=303.,"Arbeit. 


ferde, und 


304",303,13,895,903,.,17,high_machine,no,coverage-first OCR line segmentation v1,rejected_false_positive,rechazado_como_límite_lexicográfico_tras_cotejo_facsímil_ai_asistido,,,,,,,,
RHD-S1809-00116,STEFFEL-1809,DE-RAR,Arbeit,Arbeit,arbeit,"Tnoitsanali, oder noit- fanali. Ä 1",,Segmentación automática de alta cobertura; límite de artículo y lectura OCR pendientes de cotejo facsimilar. RHD-FR-001: visual_facsimile_collation_ai_assisted; scope=headword_and_entry_start_boundary; exact_page=304.,"Arbeit. Tnoitsanali, oder noit- 
fanali. Ä 1",304,14,904,905,.,17,high_machine,no,coverage-first OCR line segmentation v1,diplomatic_transcription_ai_assisted,transcripción_diplomática_visual_ai_asistida;pendiente_de_validación_humana_y_lingüística,left,Arbeit,"Arbeit. Inoitsánali, oder noitsánali.",complete_ai_assisted,RHD-DIP-001D,The initial I and accentuation of the Rarámuri forms are retained from visual reading and remain pending human verification.,false,visual_facsimile_transcription_ai_assisted
